OBJECTID,area_pop,area_per1k,area_1k,park_reproject_meters_UNIT_ID,park_reproject_meters_LMS_ID,park_reproject_meters_PARK_NAME,park_reproject_meters_PARK_LBL,park_reproject_meters_ACCESS_TYP,park_reproject_meters_RPT_ACRES,park_reproject_meters_GIS_ACRES,park_reproject_meters_AGNCY_NAME,park_reproject_meters_AGNCY_LEV,park_reproject_meters_AGNCY_TYP,park_reproject_meters_AGNCY_WEB,park_reproject_meters_MNG_AGENCY,park_reproject_meters_COGP_TYP,park_reproject_meters_NDS_AN_TYP,park_reproject_meters_NEEDS_ANLZ,park_reproject_meters_TKIT_SUM,park_reproject_meters_AMEN_RPT,park_reproject_meters_PRKINF_CND,park_reproject_meters_AM_OPNSP,park_reproject_meters_AM_TRLS,park_reproject_meters_TRLS_MI,park_reproject_meters_TENIS,park_reproject_meters_BSKTB,park_reproject_meters_BASEB,park_reproject_meters_SOCCR,park_reproject_meters_MPFLD,park_reproject_meters_FITZN,park_reproject_meters_SK8PK,park_reproject_meters_PCNIC,park_reproject_meters_PLGND,park_reproject_meters_POOLS,park_reproject_meters_SPPAD,park_reproject_meters_DGPRK,park_reproject_meters_GYM,park_reproject_meters_COMCT,park_reproject_meters_SNRCT,park_reproject_meters_RSTRM,park_reproject_meters_TOTAL_GOOD,park_reproject_meters_TOTAL_FAIR,park_reproject_meters_TOTAL_POOR,park_reproject_meters_TYPE,park_reproject_meters_CENTER_LAT,park_reproject_meters_CENTER_LON,park_reproject_meters_ADDRESS,park_reproject_meters_CITY,park_reproject_meters_ZIP,park_reproject_meters_HOURS,park_reproject_meters_PHONES,park_reproject_meters_IS_COUNTY,park_reproject_meters_Shape__Are,park_reproject_meters_Shape__Len
"1593",9155.530,0.067,0.668,"15253","4797",West Hollywood Park,West Hollywood Park,Open Access,6.115000000000000,6.115111740000000,"West Hollywood, City of",City,City Agency,http://www.weho.org/residents/recreation-services/parks-and-facilities,"West Hollywood, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"3","2","0","0","1","0","0","0","3","1","0","0","1","1","0","1","13","0","0",Local Park,34.082890720000002,-118.384490600000007,647 N San Vicente Blvd,West Hollywood,"90069",,,No,266373.204101563023869,2664.158531046270127
"2588",1593.505,0.026,0.262,"46318",,Reeves Mini Park,Reeves Mini Park,Open Access,0.418000000000000,0.418042370000000,"Beverly Hills, City of",City,City Agency,http://www.beverlyhills.org/living/recreationparks/,"Beverly Hills, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",Local Park,34.066239910000000,-118.398265940000002,125 S Reeves Dr,Beverly Hills,"90212",,,No,18209.851562500000000,542.796877294100000
"500",237.033,1.154,11.540,"6154","22956",Washington Park (City of El Segundo),Washington Park,Open Access,2.735000000000000,2.735397030000000,"El Segundo, City of",City,City Agency,http://www.elsegundo.org/depts/recreation/default.asp,"El Segundo, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,Present - Good,0.100000000000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1",Local Park,33.925942180000000,-118.398575919999999,E Maple Ave,El Segundo,"90245",,,No,119153.417968750000000,1762.241494550640027
"297",2819.398,1.019,10.188,"5863","23173",Fred Hesse Jr. Community Park,Fred Hesse Jr. Community Park,Open Access,28.719999999999999,28.723698349999999,"Rancho Palos Verdes, City of",City,City Agency,http://palosverdes.com/rpv/recreationparks/index.cfm,"Rancho Palos Verdes, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Poor,Present - Poor,1.500000000000000,"0","0","1","1","1","0","0","0","2","0","0","0","0","1","0","1","0","7","0",Local Park,33.767030820000002,-118.393732600000007,29301 Hawthorne Blvd,Rancho Palos Verdes,"90275",,,No,1251199.297851559938863,4633.476568603629858
"597",2420.441,1.594,15.940,"6303","22897",Culver City Park,Culver City Park,Open Access,41.549999999999997,38.582640589999997,"Culver City, City of",City,City Agency,http://www.culvercity.org/Home/Government/PRCS,"Culver City, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Fair,Present - Good,0.700000000000000,"0","2","5","0","5","0","1","2","2","0","0","1","0","0","0","3","5","14","2",Local Park,34.015444690000002,-118.385772590000002,9910 Jefferson Blvd,Culver City,"90232",,,No,1680653.103515629889444,6539.921482044120239
"474",1035.622,0.046,0.461,"6107",,Greenwood Park (City of Hermosa Beach),Greenwood Park,Open Access,0.477000000000000,0.477432230000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.863073149999998,-118.392185789999999,900 Aviation Blvd,Hermosa Beach,"90254",,,No,20796.871093750000000,755.050441826826955
"2690",311.717,1.745,17.447,"46429",,Campus El Segundo Athletic Fields,Campus El Segundo Athletic Fields,Restricted Access,5.438000000000000,5.438600450000000,"El Segundo, City of",City,City Agency,http://www.elsegundo.org/depts/recreation/default.asp,"El Segundo, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0.000000000000000,"0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0",Local Park,33.924284149999998,-118.386288899999997,2201 E Mariposa Ave,El Segundo,"90245",,,No,236904.489257812994765,2025.201621248759920
"171",3444.516,0.063,0.625,"4230",,Linwood E. Howe Elementary/Playground,Linwood E. Howe Elementary/Playground,Restricted Access,1.500000000000000,2.154437510000000,Culver City Unified School District,Special District,School District,http://www.ccusd.org/,Culver City Unified School District,Pocket Park,Park < 5 Acres,Yes,Yes,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,34.022327109999999,-118.392902149999998,4100 Irving Pl,Culver City,"90232",,,No,93846.921875000000000,1229.814308324909916
"1236",19645.198,0.010,0.099,"7915","73830",Tiara Street Park,Tiara Street Park,Open Access,1.953000000000000,1.952776900000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","0","0","0","0","1","0","2","1","0","0","0","0","1","0","0","5","0","0",Local Park,34.178167330000001,-118.381731239999993,11480  Tiara St,North Hollywood,"91601",,(818) 623-4108,No,85062.622070312500000,1289.485472526020203
"2755",1883.154,0.015,0.153,"46497",,Seaview Parkette,Seaview Parkette,Open Access,0.287000000000000,0.287187650000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0.000000000000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",Local Park,33.869547470000001,-118.391397310000002,1934 Prospect Ave,Hermosa Beach,"90254",,,No,12509.843750000001819,450.135790124595985
"2594",972.129,0.026,0.263,"46325",,Crescent Mini Park,Crescent Mini Park,Open Access,0.256000000000000,0.255504110000000,"Beverly Hills, City of",City,City Agency,http://www.beverlyhills.org/living/recreationparks/,"Beverly Hills, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,34.067937260000001,-118.396049070000004,240 N Crescent Dr,Beverly Hills,"90210",,,No,11129.715820312500000,449.471531599593050
"345",5874.170,0.012,0.118,"5927",,Wallace Ranch Park,Wallace Ranch Park,Open Access,0.695000000000000,0.694623300000000,"Rancho Palos Verdes, City of",City,City Agency,http://palosverdes.com/rpv/recreationparks/index.cfm,"Rancho Palos Verdes, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",Local Park,33.771484749999999,-118.382333880000004,,Rancho Palos Verdes,"90275",,,No,30257.667968749996362,756.857895581528055
"2882",266.728,0.166,1.664,"46635",,Lawn Bowling Green,Lawn Bowling Green,Restricted Access,0.444000000000000,0.443720980000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.861361989999999,-118.394860379999997,861 Valley Dr,Hermosa Beach,"90254",,,No,19328.408203124996362,556.381581477073951
"472",1046.987,0.591,5.906,"6105",,Clark Stadium and Building,Clark Stadium and Building,Open Access,6.183000000000000,6.183314270000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.861486739999997,-118.395629200000002,861 Valley Dr,Hermosa Beach,"90254",,,No,269344.095703125000000,2763.933674824019818
"1899",643.247,1.599,15.994,"28111",,RAT Beach / Malaga Cove,RAT Beach / Malaga Cove,Open Access,10.561999999999999,10.288218010000000,"Palos Verdes Estates, City of",City,City Agency,http://www.pvestates.org/,"Palos Verdes Estates, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.802795949999997,-118.395860510000006,Rat Beach,Palos Verdes Peninsula,"90274",,,No,448152.989257813023869,5143.399599707920061
"2761",1777.886,0.004,0.038,"46504",,Kay Etow Parkette,Kay Etow Parkette,Open Access,0.067000000000000,0.066755850000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.853202119999999,-118.395880379999994,161 Herondo St,Hermosa Beach,"90254",,,No,2907.872070312500000,223.761389148406010
"467",1522.029,0.293,2.931,"6098",,South Park (City of Hermosa Beach),South Park,Open Access,4.461000000000001,4.461152140000001,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","3","0",Local Park,33.857264610000001,-118.395460619999994,425 Valley Dr,Hermosa Beach,"90254",,,No,194327.011718750000000,1835.720009489299855
"387",1375.218,0.031,0.310,"5986",,Torrance County Beach,Torrance County Beach,Open Access,0.426000000000000,0.426494590000000,"Torrance, City of",City,City Agency,http://www.torranceca.gov/,"Torrance, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,None,Present - Fair,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0",Local Park,33.809974930000003,-118.392155220000006,Redondo Beach Blvd,Redondo Beach,"90277",,,No,18578.028320312500000,940.547116481944045
"236",787.220,0.483,4.826,"5468",,King Harbor OS,King Harbor OS,Open Access,3.799000000000000,3.799468850000000,"Redondo Beach, City of",City,City Agency,http://www.redondo.org,"Redondo Beach, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Good,None,None,0.000000000000000,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","2","1","0",Local Park,33.844543610000002,-118.394342060000000,Margie Os Ln,,,,,No,165504.199218750000000,1737.879353196259899
"2760",279.535,0.129,1.293,"46503",,Ardmore Park,Ardmore Park,Open Access,0.362000000000000,0.361557440000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.857686309999998,-118.394007759999994,491 Ardmore Ave,Hermosa Beach,"90254",,,No,15749.379882812500000,1022.750531687690000
"2590",2819.547,0.005,0.049,"46321","22992",Oakhurst Mini Park,Oakhurst Mini Park,Open Access,0.139000000000000,0.138916690000000,"Beverly Hills, City of",City,City Agency,http://www.beverlyhills.org/living/recreationparks/,"Beverly Hills, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,34.066369670000000,-118.390454190000000,Beverly Hills,Beverly Hills,"90212",,,No,6051.186523437500000,342.044990415119003
"2757",601.355,0.014,0.145,"46500",,Eighth Street and Valley Drive Green Space,Eighth Street and Valley Drive Green Space,Open Access,0.087000000000000,0.087102500000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.859928719999999,-118.394293910000002,,Hermosa Beach,"90254",,,No,3794.169921875000000,285.808036330403979
"2790",1539.839,0.194,1.942,"46535","78774",Meadows Elementary School,Meadows Elementary School,Open Access,2.991000000000000,2.991125070000000,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0",Local Park,33.889696919999999,-118.390871570000002,1200 N Meadows Ave,Manhattan Beach,"90266",,,No,130292.885742187980213,1612.880773272130000
"2752",583.557,0.068,0.677,"46494",,Bi-Centennial Park,Bi-Centennial Park,Open Access,0.395000000000000,0.394984790000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.856975490000004,-118.393818999999993,Valley Dr,Hermosa Beach,"90254",,,No,17205.465820312500000,733.068559171352945
"386",427.951,0.245,2.450,"5985","22945",Miramar Park,Miramar Park,Open Access,1.048000000000000,1.048266140000000,"Torrance, City of",City,City Agency,http://www.torranceca.gov/,"Torrance, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Poor,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.814909569999998,-118.390453859999994,201 Paseo De La Playa,Redondo Beach,"90277",,,No,45662.290039062500000,876.203832956313931
"471",737.361,0.007,0.069,"6104",,Ocean View Parkette,Ocean View Parkette,Open Access,0.051000000000000,0.051130360000000,"Hermosa Beach, City of",City,City Agency,http://www.hermosabch.org/index.aspx?page=115,"Hermosa Beach, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.857356500000002,-118.389848999999998,847 3rd St,Hermosa Beach,"90254",,,No,2227.228515625000000,231.657409581297003
"307",686.612,14.327,143.265,"5877",,Three Sisters Preserve,Three Sisters Preserve,Open Access,98.352999999999994,98.367699400000006,"Rancho Palos Verdes, City of",City,City Agency,http://palosverdes.com/rpv/recreationparks/index.cfm,Mountains Recreation and Conservation Authority,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.750383569999997,-118.386503640000001,Ocean Terrace Dr,Rancho Palos Verdes,"90275",,,No,4284879.848632809706032,8590.246736421660898
"301",404.835,1.058,10.579,"5868",,Frank A. Vanderlip Sr. Park,Frank A. Vanderlip Sr. Park,Open Access,0.480000000000000,4.282558440000000,"Rancho Palos Verdes, City of",City,City Agency,http://palosverdes.com/rpv/recreationparks/index.cfm,"Rancho Palos Verdes, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.739879700000003,-118.391382919999998,6500 Seacove Dr,Rancho Palos Verdes,"90275",,,No,186547.501953125000000,3846.817268716699800
"1281",7039.334,0.021,0.210,"9855","22949",Reynier Park,Reynier Park,Open Access,1.475000000000000,1.475329070000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2","0",Local Park,34.035524160000001,-118.386417199999997,2803  Reynier Ave,Los Angeles,"90034",,(310) 836-1040,No,64265.076171875000000,1066.823790346569922
"1614",12200.815,0.035,0.352,"15465","22961",Woodbridge Park,Woodbridge Park,Open Access,4.298000000000000,4.297740170000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,0.000000000000000,"0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","2","2",Local Park,34.149256299999998,-118.376108450000004,11240  Moorpark St,North Hollywood,"91602",,(818) 766-8445,No,187208.813476562994765,2566.805782039819860
"438",572.278,0.639,6.387,"6060",,Czuleger Park,Czuleger Park,Open Access,3.655000000000000,3.655144710000000,"Redondo Beach, City of",City,City Agency,http://www.redondo.org,"Redondo Beach, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Poor,Present - Poor,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.843173479999997,-118.390865980000001,Redondo Beach,Redondo Beach,"90277",,,No,159217.464843750029104,2776.430991268240177
"437",543.684,1.846,18.463,"6059","59082",Redondo Beach Pier,Redondo Beach Pier,Open Access,11.570000000000000,10.037970550000001,"Redondo Beach, City of",City,City Agency,http://www.redondo.org,"Redondo Beach, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Poor,None,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.840295130000001,-118.390885119999993,121 W Torrance Blvd #103,Redondo Beach,"90277",,,No,437252.246093750000000,5720.279546065379691
"2100",8084.119,0.002,0.018,"45486",,Arnaz Park,Arnaz Park,Open Access,0.149000000000000,0.149272800000000,"Beverly Hills, City of",City,City Agency,http://www.beverlyhills.org/living/recreationparks/,"Beverly Hills, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0.000000000000000,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0",Local Park,34.068140800000002,-118.382961629999997,Beverly Hills,Beverly Hills,"90211",,,No,6502.297851562500000,360.030680719944996
"983",3399.928,0.689,6.895,"6905","23060",Laurel Canyon Park,Laurel Canyon Park,Open Access,23.442000000000000,23.441247010000001,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Poor,None,None,0.000000000000000,"0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","2","1",Local Park,34.121050980000000,-118.379680070000006,8260  Mulholland Dr,Los Angeles,"90046",,(818) 766-8445,No,1021096.643554689944722,4326.549169015020198
"309",3779.793,0.457,4.569,"5880","23409",Grandview Park,Grandview Park,Open Access,17.266999999999999,17.269384460000001,"Rancho Palos Verdes, City of",City,City Agency,http://palosverdes.com/rpv/recreationparks/index.cfm,"Rancho Palos Verdes, City of",Community Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.792348560000001,-118.382875859999999,6000 Ironwood St,Rancho Palos Verdes,"90275",,,No,752251.380859375116415,3649.281020166500184
